artist_name_ko,medium_category,support_category,has_depth,depth_cm,width_cm,height_cm,log_area,estimated_ho,orientation,price_krw_unified,ln_price_krw_unified
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,1393800.0,14.147544387986557
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
양대현,other,paper,1,2.54,60.96,30.48,7.527288642196837,8.39,landscape,1559400.0,14.259811689857637
최율이,acrylic,canvas,1,2.5,97.0,146.0,9.55831760021172,68.3,portrait,10184400.0,16.13636769574577
최율이,mixed,canvas,1,2.5,100.0,150.0,9.615805480084347,72.86,portrait,12958200.0,16.37723935035356
최율이,mixed,canvas,1,2.5,200.0,150.0,10.308952660644293,128.85,landscape,21597000.0,16.88806497411955
최율이,mixed,canvas,1,2.5,46.0,53.0,7.798933310041217,10.09,portrait,2939400.0,14.89371603685472
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,162.0,130.0,9.955130785687968,99.69,landscape,17250000.0,16.663322701441643
최율이,mixed,canvas,1,2.5,300.0,100.0,10.308952660644293,128.85,landscape,25737000.0,17.063440203223212
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
최율이,mixed,canvas,1,2.5,100.0,100.0,9.210340371976184,47.58,square,10018800.0,16.119973885970094
이룩에,acrylic,other,1,3.0,72.7,53.0,8.256633298091595,17.11,landscape,5727000.0,15.560702391375994
이룩에,acrylic,other,1,3.0,72.7,53.0,8.256633298091595,17.11,landscape,5727000.0,15.560702391375994
이룩에,acrylic,canvas,1,3.0,72.7,53.0,8.256633298091595,17.11,landscape,5727000.0,15.560702391375994
이룩에,acrylic,other,1,3.0,60.6,50.0,8.016317898503415,12.0,landscape,4333200.0,15.281816857053547
이룩에,acrylic,other,1,3.0,72.7,60.6,8.390636277614743,20.0,landscape,5326800.0,15.488261240610129
이룩에,acrylic,other,1,3.0,72.7,60.6,8.390636277614743,20.0,landscape,5326800.0,15.488261240610129
이룩에,acrylic,other,1,3.0,72.7,53.0,8.256633298091595,17.11,landscape,5727000.0,15.560702391375994
이룩에,acrylic,other,1,3.0,72.7,53.0,8.256633298091595,17.11,landscape,5727000.0,15.560702391375994
이숙희,acrylic,canvas,1,2.01,130.0,97.0,9.442245428958966,59.86,landscape,5554500.0,15.530118968003912
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2180400.0,14.595018904172262
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2180400.0,14.595018904172262
이숙희,acrylic,canvas,1,5.0,91.01,73.0,8.801428831737656,30.25,landscape,4039260.0,15.211572064843136
천성민,oil,canvas,1,3.0,70.0,40.0,7.937374696163295,11.26,landscape,1145400.0,13.951264478941894
유의김,oil,canvas,1,5.0,200.0,190.0,10.545341438708522,143.79,square,16615200.0,16.625828497014062
이숙희,other,canvas,1,2.03,72.9,60.2,8.386760991329387,19.91,landscape,2771040.0,14.83473325896287
유의김,oil,canvas,1,2.0,33.3,24.5,6.7042305145370795,4.05,landscape,1090200.0,13.901871723612318
이숙희,acrylic,canvas,1,2.5,114.3,88.9,9.226338713320624,48.2,landscape,5967120.0,15.601774956910347
유의김,oil,canvas,1,3.0,65.0,53.0,8.144679183447758,14.96,landscape,2208000.0,14.607597686379124
유의김,pencil,paper,1,0.01,130.0,90.0,9.367344120785848,55.33,landscape,4305600.0,15.275427058954778
유의김,oil,canvas,1,3.0,50.8,50.8,7.855792709168872,10.55,square,1973400.0,14.495268501405205
유의김,oil,other,1,1.0,40.0,50.0,7.600902459542082,8.8,portrait,2097600.0,14.556304391991572
김지현,ink,paper,1,0.25,20.98,14.78,5.736844518488207,0.54,landscape,303600.0,12.623466324503612
홍지은,other,paper,1,3.0,100.0,70.0,8.85366542803745,32.75,landscape,4222800.0,15.256008973097677
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2870400.0,14.869961950846614
전완기,other,paper,1,0.25,78.03,58.52,8.426461944280593,20.98,landscape,7134600.0,15.780466745653726
핵사곤갤러리,oil,canvas,1,1.0,18.31,18.31,5.814894717372838,0.78,square,3795000.0,15.149194968811868
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,40.64,60.96,7.814970714648617,10.21,portrait,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2870400.0,14.869961950846614
양대현,other,paper,1,2.54,60.96,40.64,7.814970714648617,10.21,landscape,2870400.0,14.869961950846614
문승연,acrylic,canvas,1,4.83,90.93,90.93,9.020179959475644,40.92,square,5796000.0,15.57267858242271
문승연,acrylic,canvas,1,4.83,80.29,80.29,8.771290160393185,29.41,square,4718220.0,15.366942167790553
이수지,other,canvas,1,2.54,47.5,47.5,7.721459422081191,9.55,square,1131600.0,13.939143118409548
핵사곤갤러리,acrylic,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,paper,1,2.5,60.0,100.0,8.699514748210191,27.8,portrait,7176000.0,15.78625268272077
핵사곤갤러리,acrylic,paper,1,2.5,60.0,60.0,8.1886891244442,15.78,square,2967000.0,14.90306189927296
핵사곤갤러리,acrylic,canvas,1,0.5,34.8,27.3,6.8565040889713424,5.0,landscape,1076400.0,13.889132697834889
핵사곤갤러리,oil,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,oil,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,ink,paper,1,2.0,40.0,40.0,7.377758908227872,7.41,square,1642200.0,14.311547364256825
핵사곤갤러리,acrylic,canvas,1,2.0,40.9,53.0,7.681421976600878,9.29,portrait,2235600.0,14.62002020637768
핵사곤갤러리,oil,paper,1,2.5,60.6,72.7,8.390636277614743,20.0,portrait,3670800.0,15.115920179926997
핵사곤갤러리,acrylic,panel,1,2.0,28.0,35.0,6.887552571664617,5.09,portrait,1076400.0,13.889132697834889
핵사곤갤러리,oil,canvas,1,2.0,38.0,45.5,7.455298485683291,8.01,portrait,2194200.0,14.601328073365528
핵사곤갤러리,oil,other,1,2.5,60.6,73.0,8.39475433422366,20.11,portrait,3670800.0,15.115920179926997
핵사곤갤러리,acrylic,canvas,1,2.0,27.0,35.0,6.851184927493743,4.96,portrait,1076400.0,13.889132697834889
핵사곤갤러리,acrylic,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,paper,1,2.5,50.0,50.0,7.824046010856292,10.29,square,1835400.0,14.42277299936705
핵사곤갤러리,acrylic,paper,1,2.5,50.0,50.0,7.824046010856292,10.29,square,1835400.0,14.42277299936705
핵사곤갤러리,acrylic,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,paper,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,paper,1,2.5,65.0,100.0,8.779557455883728,29.61,portrait,8707800.0,15.97972973368651
핵사곤갤러리,acrylic,paper,1,2.5,65.0,100.0,8.779557455883728,29.61,portrait,7189800.0,15.788173912898664
핵사곤갤러리,acrylic,canvas,1,2.0,34.0,53.0,7.496652438168283,8.23,portrait,1531800.0,14.24195407245763
핵사곤갤러리,watercolor,other,1,2.0,22.0,27.3,6.39792915554923,3.0,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,paper,1,2.0,23.5,33.0,6.653507982616594,3.84,portrait,1145400.0,13.951264478941894
핵사곤갤러리,acrylic,paper,1,0.2,34.0,30.0,6.927557906278317,5.2,landscape,648600.0,13.382571472855355
핵사곤갤러리,acrylic,paper,1,0.2,37.0,34.0,7.1372784372603855,5.88,square,648600.0,13.382571472855355
핵사곤갤러리,watercolor,paper,1,2.0,62.0,65.0,8.301521654940728,18.03,square,3670800.0,15.115920179926997
핵사곤갤러리,acrylic,canvas,1,2.0,21.0,33.0,6.541029999189903,3.44,portrait,1159200.0,13.96324066998861
홍기하,other,other,1,2.79,54.86,61.98,8.13159623786906,14.64,portrait,2456400.0,14.71420742143738
핵사곤갤러리,acrylic,canvas,1,2.0,38.0,45.5,7.455298485683291,8.01,portrait,1504200.0,14.22377175337444
핵사곤갤러리,acrylic,canvas,1,2.0,38.0,45.5,7.455298485683291,8.01,portrait,1504200.0,14.22377175337444
핵사곤갤러리,acrylic,other,1,2.5,100.0,60.0,8.699514748210191,27.8,landscape,5796000.0,15.57267858242271
핵사곤갤러리,acrylic,canvas,1,0.3,34.8,27.3,6.8565040889713424,5.0,landscape,1076400.0,13.889132697834889
핵사곤갤러리,watercolor,paper,1,0.1,39.5,28.0,7.00850518208228,5.44,landscape,786600.0,13.575475138979844
핵사곤갤러리,watercolor,paper,1,0.1,39.5,28.0,7.00850518208228,5.44,landscape,786600.0,13.575475138979844
핵사곤갤러리,watercolor,paper,1,0.1,30.0,45.0,7.2078598714324755,6.23,portrait,786600.0,13.575475138979844
핵사곤갤러리,acrylic,canvas,1,1.0,40.0,40.0,7.377758908227872,7.41,square,952200.0,13.766530375742557
핵사곤갤러리,acrylic,canvas,1,1.0,40.0,40.0,7.377758908227872,7.41,square,952200.0,13.766530375742557
핵사곤갤러리,acrylic,panel,1,3.0,21.0,27.0,6.340359303727752,2.76,portrait,924600.0,13.737116490536264
핵사곤갤러리,acrylic,canvas,1,2.0,41.0,53.0,7.683863980256429,9.31,portrait,3063600.0,14.935101253017576
핵사곤갤러리,acrylic,panel,1,2.0,21.0,27.0,6.340359303727752,2.76,portrait,993600.0,13.809089990161352
핵사곤갤러리,acrylic,panel,1,2.0,21.0,27.0,6.340359303727752,2.76,portrait,993600.0,13.809089990161352
이원석,ink,paper,1,0.1,176.0,92.0,9.692272572087193,79.35,landscape,2925600.0,14.88901014581731
이원석,ink,paper,1,0.1,92.0,176.0,9.692272572087193,79.35,portrait,2939400.0,14.89371603685472
이원석,ink,paper,1,0.1,92.0,126.0,9.358070484000518,54.79,portrait,2387400.0,14.685715465643074
이원석,ink,paper,1,0.1,94.5,70.0,8.797095076549056,30.05,landscape,2235600.0,14.62002020637768
이원석,ink,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,2235600.0,14.62002020637768
이원석,other,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,1959600.0,14.488250928746556
이원석,other,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,1959600.0,14.488250928746556
이원석,other,paper,1,0.1,70.0,91.5,8.764834214330834,29.26,portrait,2235600.0,14.62002020637768
이원석,other,paper,1,0.1,60.0,60.0,8.1886891244442,15.78,square,828000.0,13.626768433367396
이원석,ink,paper,1,0.1,70.0,91.5,8.764834214330834,29.26,portrait,1932000.0,14.4740662937546
이원석,ink,paper,1,0.1,66.5,54.0,8.186185994226083,15.74,landscape,828000.0,13.626768433367396
이원석,ink,paper,1,0.1,87.0,58.0,8.526351129201004,23.9,landscape,1518000.0,14.232904236937712
이원석,ink,paper,1,0.1,76.0,27.0,7.62657020629066,8.95,landscape,966000.0,13.780919113194654
이원석,ink,paper,1,0.1,66.0,42.5,7.9391588179567965,11.27,landscape,1518000.0,14.232904236937712
이원석,ink,paper,1,0.1,66.0,42.5,7.9391588179567965,11.27,landscape,1242000.0,14.03223354147556
이원석,ink,paper,1,0.1,58.0,82.0,8.467162257810672,22.13,portrait,2346000.0,14.668222308195558
이원석,ink,paper,1,0.1,34.0,56.0,7.55171221535131,8.52,portrait,828000.0,13.626768433367396
이원석,ink,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,2208000.0,14.607597686379124
이원석,ink,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,2208000.0,14.607597686379124
이원석,ink,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,1932000.0,14.4740662937546
이원석,ink,paper,1,0.1,91.5,70.0,8.764834214330834,29.26,landscape,2346000.0,14.668222308195558
이원석,ink,paper,1,0.1,42.5,66.0,7.9391588179567965,11.27,portrait,1518000.0,14.232904236937712
이채,acrylic,canvas,1,1.5,40.5,30.0,7.102499355774649,5.76,landscape,800400.0,13.592866881691716
이채,acrylic,canvas,1,1.5,50.0,20.0,6.907755278982137,5.14,landscape,262200.0,12.476862850311736
핵사곤갤러리,acrylic,canvas,1,4.0,61.0,91.0,8.621733370690162,26.17,portrait,5313000.0,15.48566720543308
핵사곤갤러리,acrylic,panel,1,3.0,20.0,20.0,5.991464547107982,1.4,square,2622000.0,14.779447943305785
홍지은,other,other,1,5.0,75.0,110.0,9.017968479328726,40.85,portrait,5133600.0,15.451317725418445
핵사곤갤러리,acrylic,canvas,1,3.0,45.5,53.0,7.788004239509027,10.0,portrait,1669800.0,14.328214416742036
최현그석,acrylic,paper,1,5.0,53.0,65.0,8.144679183447758,14.96,portrait,1669800.0,14.328214416742036
황찬수,acrylic,canvas,1,2.0,53.0,45.5,7.788004239509027,10.0,landscape,4305600.0,15.275427058954778
황찬수,acrylic,canvas,1,2.0,45.5,53.0,7.788004239509027,10.0,portrait,4305600.0,15.275427058954778
황찬수,acrylic,canvas,1,2.0,50.0,50.0,7.824046010856292,10.29,square,4319400.0,15.27862706168545
황찬수,acrylic,canvas,1,2.0,50.0,50.0,7.824046010856292,10.29,square,4319400.0,15.27862706168545
황찬수,acrylic,canvas,1,2.0,53.0,45.5,7.788004239509027,10.0,landscape,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.7,72.9,90.93,8.799178618752434,30.14,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,1.78,44.96,52.83,7.77285241676166,9.89,portrait,1131600.0,13.939143118409548
김기섭,acrylic,canvas,1,1.8,37.85,45.47,7.450683747720377,7.98,portrait,910800.0,13.72207861317172
김기섭,acrylic,canvas,1,3.05,90.93,116.59,9.26875348668302,49.9,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,3.05,90.93,116.59,9.26875348668302,49.9,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,3.05,90.93,116.59,9.26875348668302,49.9,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.79,72.9,90.93,8.799178618752434,30.14,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.03,52.83,64.77,8.13792174437105,14.8,portrait,1725000.0,14.360737608447597
김기섭,acrylic,canvas,1,2.0,53.0,65.0,8.144679183447758,14.96,portrait,1725000.0,14.360737608447597
김기섭,acrylic,canvas,1,2.0,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.0,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.0,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,1.9,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.0,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.5,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.5,73.0,91.0,8.80131894766524,30.24,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.5,73.0,91.0,8.80131894766524,30.24,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.3,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.4,73.0,91.0,8.80131894766524,30.24,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,1.9,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.9,116.8,91.0,9.271322576910975,50.0,landscape,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,73.0,91.0,8.80131894766524,30.24,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,73.0,91.0,8.80131894766524,30.24,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.0,45.0,53.0,7.776954403322442,9.92,portrait,1131600.0,13.939143118409548
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.0,60.6,72.7,8.390636277614743,20.0,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.0,45.0,53.0,7.776954403322442,9.92,portrait,1131600.0,13.939143118409548
김기섭,acrylic,canvas,1,2.5,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.0,43.0,53.0,7.731492029245684,9.61,portrait,1131600.0,13.939143118409548
김기섭,acrylic,canvas,1,2.5,61.0,73.0,8.401333305321703,20.29,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.0,53.0,65.0,8.144679183447758,14.96,portrait,1725000.0,14.360737608447597
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,60.6,72.7,8.390636277614743,20.0,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.7,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.0,53.0,65.0,8.144679183447758,14.96,portrait,1725000.0,14.360737608447597
김기섭,acrylic,canvas,1,2.0,45.0,53.0,7.776954403322442,9.92,portrait,1131600.0,13.939143118409548
김기섭,acrylic,canvas,1,2.0,38.0,45.5,7.455298485683291,8.01,portrait,910800.0,13.72207861317172
김기섭,acrylic,canvas,1,2.0,38.0,45.5,7.455298485683291,8.01,portrait,910800.0,13.72207861317172
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,60.6,72.7,8.390636277614743,20.0,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,2.5,60.6,72.7,8.390636277614743,20.0,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.0,80.3,116.8,9.146232691346842,45.19,portrait,4761000.0,15.375968288176656
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,60.6,72.7,8.390636277614743,20.0,portrait,2152800.0,14.582279878394834
김기섭,acrylic,canvas,1,0.1,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,2.5,72.7,91.0,8.797200891056324,30.05,portrait,3187800.0,14.97484158166709
김기섭,acrylic,canvas,1,3.0,91.0,116.8,9.271322576910975,50.0,portrait,4788600.0,15.381748651092154
김기섭,acrylic,canvas,1,2.5,80.0,100.0,8.987196820661973,39.79,portrait,4305600.0,15.275427058954778
